state,post_code,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
SA,5400,RESIDENTIAL,204,1060.54,197,1020.94,8,39.6,95.5,0,0
SA,5570,RESIDENTIAL,207,746.98,204,731.98,3,15,37.8,0,0
SA,5431,RESIDENTIAL,213,959.85,211,949.85,2,10,28,0,0
SA,5344,RESIDENTIAL,214,1386.22,212,1371.22,3,14.9,33,0,0
SA,5131,RESIDENTIAL,217,1208.22,211,1174.02,7,34.2,89.9,0,0
SA,5222,RESIDENTIAL,222,816.03,220,807.53,2,8.5,15.8,0,0
SA,5631,RESIDENTIAL,222,1072.48,220,1062.48,2,10,28,0,0
SA,5640,RESIDENTIAL,224,1148.8,219,1124.6,5,24.2,64.9,0,0
SA,5253,BUSINESS,231,4714.45,231,4714.45,0,0,0,0,0
SA,5360,RESIDENTIAL,240,1106.46,238,1093.96,3,12.5,32.8,0,0
SA,5582,RESIDENTIAL,249,992.92,247,977.92,3,15,32.8,0,0
SA,5322,RESIDENTIAL,256,1361.85,252,1325.35,5,36.6,77.3,0,0
SA,5342,RESIDENTIAL,262,1637.7,259,1622.7,3,15,42,0,0
SA,5160,BUSINESS,267,4873.26,266,4858.66,2,14.6,21.9,0,0
SA,5231,RESIDENTIAL,267,1259.53,260,1223.93,7,35.6,91.1,0,0
SA,5264,RESIDENTIAL,271,1298.9,269,1269.5,6,29.4,79.9,0,0
SA,5581,RESIDENTIAL,278,1101.2,272,1071.2,6,30,68.9,0,0
SA,5320,RESIDENTIAL,279,1376.95,277,1367.35,2,9.6,24.1,0,0
SA,5412,RESIDENTIAL,284,1109,279,1077.7,6,31.3,72.6,0,0
SA,5013,BUSINESS,285,7460.48,285,7460.48,0,0,0,0,0
SA,5417,RESIDENTIAL,285,1346.3,278,1289.6,10,56.7,125.7,0,0
SA,5170,RESIDENTIAL,288,1192.35,283,1168.15,5,24.2,63.6,0,0
SA,5371,RESIDENTIAL,288,1384.12,283,1359.62,5,24.6,58.4,0,0
SA,5234,RESIDENTIAL,289,1425.34,281,1388.54,8,36.7,94.9,0,0
SA,5340,RESIDENTIAL,294,1841.11,290,1822.81,4,18.3,52,0,0
SA,5233,RESIDENTIAL,296,1560.51,282,1464.41,18,96.2,221.1,0,0
SA,5576,RESIDENTIAL,298,1184.59,294,1157.59,4,27,54.1,0,0
SA,5276,RESIDENTIAL,299,1592.14,291,1525.44,9,66.7,167.1,0,0
SA,5374,RESIDENTIAL,301,1555.01,286,1401.01,26,154.1,290.2,0,0
SA,5203,RESIDENTIAL,309,1326.33,302,1282.53,8,43.8,92.3,0,0
SA,5242,RESIDENTIAL,332,1819,318,1722.7,18,96.3,256.1,0,0
SA,5267,RESIDENTIAL,332,1756.4,326,1721.8,7,34.6,97,0,0
SA,5000,BUSINESS,333,6027.73,330,6002.33,5,25.4,59.1,0,0
SA,5602,RESIDENTIAL,339,1594.74,332,1531.84,12,63,159.7,0,0
SA,5166,RESIDENTIAL,341,1226.77,337,1205.07,5,21.7,61.4,0,0
SA,5502,RESIDENTIAL,344,1502.77,339,1467.17,6,35.6,79.7,0,0
SA,5583,RESIDENTIAL,351,1311.69,348,1289.59,5,22.1,47.6,0,0
SA,5422,RESIDENTIAL,353,1491.1,349,1452.7,8,38.4,91.7,0,0
SA,5609,RESIDENTIAL,358,1958.1,348,1906,10,52.1,134.9,0,0
SA,5433,RESIDENTIAL,360,1580.6,355,1553.1,6,27.5,64.7,0,0
SA,5523,RESIDENTIAL,395,1731.35,380,1653.15,16,78.2,197.1,0,0
SA,5491,RESIDENTIAL,398,2136.79,388,2088.79,11,48,132.6,0,0
SA,5277,RESIDENTIAL,399,2022.5,392,1920.7,17,101.8,195.2,0,0
SA,5040,RESIDENTIAL,420,1971.424,396,1835.124,28,136.3,355.3,0,0
SA,5210,RESIDENTIAL,440,2101.25,428,2041.85,13,59.4,162.3,0,0
SA,5605,RESIDENTIAL,444,1943.42,438,1908.82,7,34.6,92.9,0,0
SA,5241,RESIDENTIAL,449,2109.68,437,2046.08,13,63.6,153.6,0,0
SA,5256,RESIDENTIAL,459,1923.55,451,1827.25,15,96.4,154.8,0,0
SA,5213,RESIDENTIAL,462,1949.19,456,1914.19,7,35,85.9,0,0
SA,5201,RESIDENTIAL,471,2620.18,459,2529.18,16,91.1,180.2,0,0
SA,5154,RESIDENTIAL,482,2751.248,466,2602.748,25,148.5,314.3,0,0
SA,5121,RESIDENTIAL,494,2670.91,480,2605.31,14,65.6,171.9,0,0
SA,5120,RESIDENTIAL,497,3326.76,487,3269.36,11,57.4,140.4,0,0
SA,5690,RESIDENTIAL,499,2510.415,477,2398.715,22,111.7,314.2,0,0
SA,5680,RESIDENTIAL,502,2734.64,496,2686.54,10,48.3,169.3,0,0
SA,5275,RESIDENTIAL,510,2519.77,501,2442.07,15,77.8,167.3,0,0
SA,5372,RESIDENTIAL,514,2679.66,496,2563.66,22,116,261.5,0,0
SA,5088,RESIDENTIAL,544,2436.87,523,2303.27,23,133.7,291.3,0,0
SA,5461,RESIDENTIAL,545,2270.65,537,2222.65,9,47.9,120.9,0,0
SA,5522,RESIDENTIAL,553,2209.82,537,2124.42,17,85.4,222.1,0,0
SA,5710,RESIDENTIAL,574,3022.58,563,2945.58,14,77.1,159,0,0
SA,5235,RESIDENTIAL,575,2500.11,564,2439.71,13,60.4,159.4,0,0
SA,5254,RESIDENTIAL,578,2831.38,568,2767.98,13,63.4,151.2,0,0
SA,5020,RESIDENTIAL,593,2610.7,575,2476.7,20,134,250.5,0,0
SA,5268,RESIDENTIAL,597,3136.52,585,2867.72,19,268.8,259.9,0,0
SA,5573,RESIDENTIAL,603,2562.030006,599,2534.830006,6,27.2,74.6,0,0
SA,5245,RESIDENTIAL,614,3388.44,587,3225.34,33,163.1,426.4,0,0
SA,5571,RESIDENTIAL,617,2391,613,2368.9,5,22.1,61.9,0,0
SA,5223,RESIDENTIAL,633,2747.69,622,2670.79,16,76.9,187.4,0,0
SA,5259,RESIDENTIAL,643,2827.000002,637,2797.000002,6,30,67.1,0,0
SA,5155,RESIDENTIAL,646,3198.19,620,3016.99,31,181.2,435.6,0,0
SA,5000,RESIDENTIAL,650,2386.94,626,2200.34,41,186.7,407.6,0,0
SA,5006,RESIDENTIAL,653,2858.04,613,2636.44,43,222,544.3,0,0
SA,5157,RESIDENTIAL,682,3584.479999,656,3396.479999,32,183.9,403,0,0
SA,5250,RESIDENTIAL,716,3633.54,695,3483.84,26,149.7,379.9,0,0
SA,5174,RESIDENTIAL,723,3234.9,706,3120.9,26,114.1,285.9,0,0
SA,5212,RESIDENTIAL,746,2514.83,739,2464.03,9,50.9,100.4,0,0
SA,5330,RESIDENTIAL,746,4002.23,739,3938.73,9,63.5,137.5,0,0
SA,5345,RESIDENTIAL,748,4236.88,740,4199.08,8,37.8,102.2,0,0
SA,5165,RESIDENTIAL,756,3011.97,741,2893.27,20,118.8,234.9,0,0
SA,5035,RESIDENTIAL,778,3542.56,747,3328.26,39,214.3,494.4,0,0
SA,5373,RESIDENTIAL,779,3223.92,758,3102.92,26,120.9,310.5,0,0
SA,5009,RESIDENTIAL,782,3472.35,765,3347.65,23,124.7,270.8,0,0
SA,5007,RESIDENTIAL,788,3125.76,764,2994.06,26,131.7,337.1,0,0
SA,5017,RESIDENTIAL,801,3351.33,751,3081.13,55,270.2,731.1,0,0
SA,5164,RESIDENTIAL,813,3183.47,753,2875.07,62,308.4,836.3,0,0
SA,5353,RESIDENTIAL,825,3893.73,807,3785.63,22,108.1,268.8,0,0
SA,5244,RESIDENTIAL,834,4105.09,820,4018.89,18,86.2,202.9,0,0
SA,5015,RESIDENTIAL,856,3300.66,816,3067.96,46,232.7,631.8,0,0
SA,5343,RESIDENTIAL,858,4884.6,847,4793,13,91.6,170.8,0,0
SA,5117,RESIDENTIAL,885,5148.17,859,4997.67,28,150.5,352.7,0,0
SA,5152,RESIDENTIAL,909,5100.425,851,4713.925,71,386.7,864.4,0,0
SA,5010,RESIDENTIAL,969,4478.45,871,3960.15,99,518.4,1327.4,0,0
SA,5453,RESIDENTIAL,975,4611.12,957,4487.52,26,123.7,287.6,0,0
SA,5033,RESIDENTIAL,985,4257.39,951,4055.89,36,201.6,479.3,0,0
SA,5050,RESIDENTIAL,1018,4563.45,980,4350.95,42,212.5,543.7,0,0
SA,5172,RESIDENTIAL,1024,4750.345,979,4502.245,51,248.1,683.7,0,0
SA,5554,RESIDENTIAL,1032,5033.16,1012,4909.06,22,124.1,283,0,0
SA,5083,RESIDENTIAL,1044,4871.6,1013,4660.7,35,210.9,528.9,0,0
SA,5575,RESIDENTIAL,1057,4218.73,1043,4135.93,16,82.9,190.2,0,0
SA,5052,RESIDENTIAL,1060,5233.53,1008,4926.53,60,307.1,730.7,0,0
SA,5352,RESIDENTIAL,1095,5164.41,1062,4985.41,39,178.9,475.6,0,0
SA,5271,RESIDENTIAL,1121,6201.5,1086,5991.1,41,210.5,527.6,0,0
SA,5084,RESIDENTIAL,1129,4952.23,1068,4623.43,65,328.7,877.3,0,0
SA,5607,RESIDENTIAL,1146,5767.79,1128,5660.29,22,107.4,291.7,0,0
SA,5168,RESIDENTIAL,1152,4806.83,1097,4482.33,65,324.5,830.4,0,0
SA,5167,RESIDENTIAL,1158,4605.38,1135,4427.98,36,177.4,410.3,0,0
SA,5067,RESIDENTIAL,1166,5703.4,1106,5357.3,73,346.2,896.6,0,0
SA,5031,RESIDENTIAL,1174,5370.93,1119,5024.63,63,346.4,805,0,0
SA,5089,RESIDENTIAL,1176,5494.28,1132,5235.18,51,259.2,648.9,0,0
SA,5069,RESIDENTIAL,1209,6238.53,1149,5876.53,66,362,916.1,0,0
SA,5126,RESIDENTIAL,1216,5235.7,1180,5046.3,40,189.4,489.8,0,0
SA,5021,RESIDENTIAL,1230,5378.83,1183,5124.23,52,254.9,656.6,0,0
SA,5252,RESIDENTIAL,1239,5882.36,1201,5603.76,48,278.7,597,0,0
SA,5018,RESIDENTIAL,1263,4766.3,1237,4614.3,28,152.2,349.5,0,0
SA,5204,RESIDENTIAL,1275,5395.760006,1240,5176.660006,47,219.3,522.5,0,0
SA,5556,RESIDENTIAL,1284,5591.86,1265,5482.96,22,108.9,283.7,0,0
SA,5280,RESIDENTIAL,1287,6666.27,1245,6093.17,91,573.1,1016.8,0,0
SA,5039,RESIDENTIAL,1295,5699.23,1235,5392.73,63,306.5,844.7,0,0
SA,5333,RESIDENTIAL,1319,6854.82,1299,6634.12,27,220.7,337.6,0,0
SA,5025,RESIDENTIAL,1322,6239.07,1292,6062.07,35,177,421.1,0,0
SA,5046,RESIDENTIAL,1328,5799.079996,1291,5571.279996,48,227.9,552.9,0,0
SA,5351,RESIDENTIAL,1346,6474.83,1309,6238.13,46,236.9,545.7,0,0
SA,5091,RESIDENTIAL,1355,5818.69,1318,5601.89,46,217.1,536.7,0,0
SA,5238,RESIDENTIAL,1357,6006.74,1333,5870.44,28,136.3,315.8,0,0
SA,5291,RESIDENTIAL,1383,8085.74,1334,7623.24,92,462.6,1177.6,0,0
SA,5600,RESIDENTIAL,1412,6483.54,1398,6386.54,20,97,248.3,0,0
SA,5047,RESIDENTIAL,1432,6053.6,1355,5638.9,83,414.8,1115.3,0,0
SA,5153,RESIDENTIAL,1434,8107.07,1381,7762.17,63,344.9,769.7,0,0
SA,5061,RESIDENTIAL,1443,8197.45,1376,7773.45,80,424.3,1123.8,0,0
SA,5034,RESIDENTIAL,1447,6908.38,1383,6516.78,77,391.5,1119,0,0
SA,5013,RESIDENTIAL,1461,6163.79,1409,5865.79,60,298.1,724.4,0,0
SA,5037,RESIDENTIAL,1472,6450.53,1419,6160.13,59,290.6,741.5,0,0
SA,5110,RESIDENTIAL,1475,6945.35,1430,6644.45,57,301,691.1,0,0
SA,5127,RESIDENTIAL,1483,5904.46,1421,5576.66,67,327.9,848.8,0,0
SA,5090,RESIDENTIAL,1485,5591.98,1459,5431.88,30,160.1,374.1,0,0
SA,5012,RESIDENTIAL,1491,6582.7,1446,6363.3,46,219.5,573.5,0,0
SA,5341,RESIDENTIAL,1493,8862.96,1472,8753.36,21,109.6,295.3,0,0
SA,5171,RESIDENTIAL,1496,6598.55,1453,6327.75,50,270.8,714.2,0,0
SA,5063,RESIDENTIAL,1503,7069.21,1439,6705.71,73,363.4,881.1,0,0
SA,5081,RESIDENTIAL,1506,8465.060006,1431,7953.960006,83,511.2,1240.8,0,0
SA,5065,RESIDENTIAL,1536,7754.98,1461,7317.88,87,437.3,1107.9,0,0
SA,5076,RESIDENTIAL,1571,7431.46,1530,7176.16,53,255.4,635.8,0,0
SA,5019,RESIDENTIAL,1585,6366.18,1502,5915.68,89,450.4,1156,0,0
SA,5016,RESIDENTIAL,1594,6648.87,1539,6352.67,60,296.2,781.8,0,0
SA,5093,RESIDENTIAL,1617,6140.726,1583,5947.926,41,192.7,484.9,0,0
SA,5042,RESIDENTIAL,1620,7001.06,1578,6725.56,54,275.5,648.4,0,0
SA,5115,RESIDENTIAL,1620,8203.25,1531,7701.45,98,501.7,1290.2,0,0
SA,5064,RESIDENTIAL,1631,8832.26002,1546,8341.46002,95,490.9,1407.1,0,0
SA,5068,RESIDENTIAL,1678,8563.105,1606,8130.505,82,432.7,1032.6,0,0
SA,5011,RESIDENTIAL,1691,8419.425,1612,7985.825,87,433.7,1057.4,0,0
SA,5558,RESIDENTIAL,1697,7464.73,1664,7204.33,50,260.3,578.6,0,0
SA,5075,RESIDENTIAL,1732,7451.5,1697,7255.6,40,195.9,492.6,0,0
SA,5087,RESIDENTIAL,1745,7837.73,1693,7529.93,56,307.8,767,0,0
SA,5032,RESIDENTIAL,1755,8428.795,1702,8084.095,67,344.7,829.5,0,0
SA,5014,RESIDENTIAL,1758,7420.67,1703,7069.77,67,350.9,847.1,0,0
SA,5355,RESIDENTIAL,1775,8204.66,1729,7920.46,54,284.5,658.4,0,0
SA,5116,RESIDENTIAL,1808,7812.3,1752,7528.9,62,283.4,761.2,0,0
SA,5008,RESIDENTIAL,1809,8228.71,1741,7838.51,76,390.1,942.2,0,0
SA,5044,RESIDENTIAL,1823,8638.2,1760,8260.9,70,377.3,868.3,0,0
SA,5501,RESIDENTIAL,1833,9729.01,1785,9414.41,62,314.9,703.4,0,0
SA,5045,RESIDENTIAL,1918,9286.55,1848,8802.05,79,484.5,1102.5,0,0
SA,5074,RESIDENTIAL,1930,8831.100006,1877,8493.400006,61,337.7,778.3,0,0
SA,5041,RESIDENTIAL,1936,9155.980004,1871,8781.580004,78,374,931.2,0,0
SA,5049,RESIDENTIAL,1937,8908.4,1865,8465.8,89,442.5,1103.6,0,0
SA,5161,RESIDENTIAL,1981,7306.67,1941,7073.07,45,233.7,545.6,0,0
SA,5700,RESIDENTIAL,2026,9283.72,1999,9124.92,33,158.8,410,0,0
SA,5070,RESIDENTIAL,2052,9607.71,1980,9116.51,84,491.1,1063.1,0,0
SA,5066,RESIDENTIAL,2108,11859.92901,1979,11145.02901,146,715.1,1912.3,0,0
SA,5038,RESIDENTIAL,2109,9060.44,2030,8619.94,87,440.6,1088.9,0,0
SA,5255,RESIDENTIAL,2149,10341.73,2104,10048.03,63,293.7,740.3,0,0
SA,5072,RESIDENTIAL,2155,10974.11,2065,10448.61,101,525.5,1388.6,0,0
SA,5023,RESIDENTIAL,2173,9595.3,2099,9170.4,80,425.1,1026.9,0,0
SA,5082,RESIDENTIAL,2188,10640.3,2106,10187.9,93,452.5,1199.6,0,0
SA,5606,RESIDENTIAL,2256,10673.63,2179,10274.43,79,395.2,1083.4,0,0
SA,5608,RESIDENTIAL,2264,9828.610006,2215,9552.310006,55,276.3,699.7,0,0
SA,5024,RESIDENTIAL,2311,10798.55,2222,10284.25,101,514.4,1326.9,0,0
SA,5113,RESIDENTIAL,2365,9666.729989,2267,9087.829989,110,578.9,1399.3,0,0
SA,5097,RESIDENTIAL,2392,9577,2326,9220.3,71,356.7,855.2,0,0
SA,5096,RESIDENTIAL,2411,10272.139,2344,9876.539,74,395.6,1012,0,0
SA,5073,RESIDENTIAL,2418,11970.21,2329,11469.51,101,500.8,1304.1,0,0
SA,5290,RESIDENTIAL,2449,11896.541,2385,11105.741,142,790.8,1600.1,0,0
SA,5098,RESIDENTIAL,2456,9388.960009,2381,8977.760009,79,411.1,1030.7,0,0
SA,5062,RESIDENTIAL,2500,13014.88,2380,12297.58,130,717.4,1772.2,0,0
SA,5048,RESIDENTIAL,2531,11242.56,2420,10576.36,127,666.3,1683.2,0,0
SA,5051,RESIDENTIAL,2612,12486.52,2506,11811.62,124,671.6,1687.4,0,0
SA,5043,RESIDENTIAL,2651,10877.11,2574,10395.61,93,481.4,1150,0,0
SA,5112,RESIDENTIAL,2718,11226.2,2640,10769.7,92,456.4,1069.4,0,0
SA,5022,RESIDENTIAL,2719,12614.70999,2607,11901.40999,119,713.2,1595,0,0
SA,5163,RESIDENTIAL,2792,11596.88,2669,10877.58,139,719.3,1802.3,0,0
SA,5086,RESIDENTIAL,2847,12785.67,2701,12021.57,155,764.5,1996.1,0,0
SA,5173,RESIDENTIAL,2865,11178.21,2732,10799.71,142,378.6,1627.9,0,0
SA,5540,RESIDENTIAL,3020,14001.13,2921,13436.63,107,564.6,1403.7,0,0
SA,5214,RESIDENTIAL,3084,11802.1,3045,11562.1,48,239.9,558.2,0,0
SA,5107,RESIDENTIAL,3098,13447.89,2982,12765.59,134,682.4,1707.5,0,0
SA,5092,RESIDENTIAL,3158,12467.05,3064,11974.75,101,492.3,1248.6,0,0
SA,5251,RESIDENTIAL,3238,17080.36,3089,16119.96,166,960.4,2172.1,0,0
SA,5095,RESIDENTIAL,3282,14420.206,3167,13665.006,134,755.3,1842.4,0,0
SA,5109,RESIDENTIAL,3550,14243.28,3447,13650.48,114,592.9,1447.5,0,0
SA,5169,RESIDENTIAL,3571,15880.06,3452,15209.46,139,670.7,1695.5,0,0
SA,5253,RESIDENTIAL,3605,16854.57,3527,16415.87,87,438.5,1098.3,0,0
SA,5118,RESIDENTIAL,3680,17309.56,3581,16687.06,111,622.2,1469,0,0
SA,5125,RESIDENTIAL,3711,16879.42,3522,15692.62,213,1186.9,2967.6,0,0
SA,5085,RESIDENTIAL,3829,16080.4,3725,15520.6,113,559.8,1433.1,0,0
SA,5211,RESIDENTIAL,4603,17342.62401,4517,16807.82401,108,534.9,1279.8,0,0
SA,5158,RESIDENTIAL,5108,20606.23001,4989,19882.54001,143,719.9,1807.8,0,0
SA,5114,RESIDENTIAL,5996,27097.729,5784,25961.529,234,1136.2,2938.7,0,0
SA,5159,RESIDENTIAL,6361,26116.49,6178,25038.1,207,1074.2,2699.8,0,0
SA,5108,RESIDENTIAL,6428,27083.111,6196,25745.411,258,1337.7,3272.8,0,0
SA,5162,RESIDENTIAL,6580,25815.55001,6380,24664.35001,225,1151.3,2952.8,0,0
TAS,<10 sites,<10 sites,214,3905.608,209,2760.6,1,17.5,28,4,1127.508
TAS,7017,BUSINESS,10,130.7,10,130.7,0,0,0,0,0
TAS,7173,BUSINESS,10,86.4,10,86.4,0,0,0,0,0
TAS,7322,BUSINESS,10,159.5,10,159.5,0,0,0,0,0
TAS,7120,BUSINESS,11,173.7,11,173.7,0,0,0,0,0
TAS,7268,BUSINESS,11,134.9,9,117.7,2,17.2,38,0,0
TAS,7187,RESIDENTIAL,12,63.1,12,63.1,0,0,0,0,0
TAS,7015,BUSINESS,13,139.418,13,139.418,0,0,0,0,0
TAS,7176,RESIDENTIAL,13,50.1,13,50.1,0,0,0,0,0
TAS,7262,BUSINESS,13,80.8,13,80.8,0,0,0,0,0
TAS,7175,RESIDENTIAL,14,49.2,14,49.2,0,0,0,0,0
TAS,7277,BUSINESS,14,526.64,13,400.34,1,126.3,126,0,0
TAS,7112,BUSINESS,15,272.3,15,272.3,0,0,0,0,0
TAS,7116,BUSINESS,15,131.869,15,131.869,0,0,0,0,0
TAS,7005,BUSINESS,16,206.7,16,206.7,0,0,0,0,0
TAS,7174,RESIDENTIAL,16,78.5,16,78.5,0,0,0,0,0
TAS,7186,RESIDENTIAL,16,63.6,15,59.6,1,4.1,13.5,0,0
TAS,7270,BUSINESS,16,137.82,16,137.82,0,0,0,0,0
TAS,7275,BUSINESS,16,178.56,16,178.56,0,0,0,0,0
TAS,7185,RESIDENTIAL,17,82.9,14,65,3,17.9,26.1,0,0
TAS,7265,RESIDENTIAL,18,77.8,18,77.8,0,0,0,0,0
TAS,7316,BUSINESS,18,149.5,18,149.5,0,0,0,0,0
TAS,7150,BUSINESS,19,119,19,119,0,0,0,0,0
TAS,7172,BUSINESS,19,360.4,19,360.4,0,0,0,0,0
TAS,7303,BUSINESS,19,320.6,19,320.6,0,0,0,0,0
TAS,7025,BUSINESS,20,219.1,20,219.1,0,0,0,0,0
TAS,7302,BUSINESS,20,377.4,19,352.4,1,25,28,0,0
TAS,7253,BUSINESS,22,454.69,22,454.69,0,0,0,0,0
TAS,7306,BUSINESS,23,415.4,23,415.4,0,0,0,0,0
TAS,7004,BUSINESS,25,1302.1,25,1302.1,0,0,0,0,0
TAS,7180,RESIDENTIAL,25,106.8,24,102,1,4.8,98,0,0
TAS,7050,BUSINESS,26,695.5,26,695.5,0,0,0,0,0
TAS,7213,RESIDENTIAL,27,91.4,26,86.4,0,0,0,1,5
TAS,7321,BUSINESS,27,317.3,25,309.8,1,7.5,14,1,0
TAS,7177,RESIDENTIAL,28,107.9,28,107.9,0,0,0,0,0
TAS,7054,BUSINESS,29,554.8,29,554.8,0,0,0,0,0
TAS,7027,RESIDENTIAL,30,137.1,29,134.1,1,3,0.4,0,0
TAS,7260,BUSINESS,30,2466,28,573.9,0,0,0,2,1892.1
TAS,7331,RESIDENTIAL,30,136.3,28,128.3,0,0,0,2,8
TAS,7468,RESIDENTIAL,30,136.2,30,136.2,0,0,0,0,0
TAS,7182,RESIDENTIAL,31,122.5,31,122.5,0,0,0,0,0
TAS,7215,BUSINESS,31,287.4,31,287.4,0,0,0,0,0
TAS,7261,RESIDENTIAL,31,157.7,30,139.4,1,18.3,28,0,0
TAS,7008,BUSINESS,33,402.01,30,370.9,2,30,28,1,0.91
TAS,7209,RESIDENTIAL,33,126,32,121.4,1,4.6,13,0,0
TAS,7212,BUSINESS,33,1006.275,32,996.375,1,9.9,50,0,0
TAS,7216,BUSINESS,33,26950.9,33,26950.9,0,0,0,0,0
TAS,7190,BUSINESS,34,626.073,34,626.073,0,0,0,0,0
TAS,7170,BUSINESS,36,980.6,36,980.6,0,0,0,0,0
TAS,7010,BUSINESS,38,1181.81,38,1181.81,0,0,0,0,0
TAS,7301,BUSINESS,38,680.6,36,635.7,2,44.9,56,0,0
TAS,7325,BUSINESS,38,516.4,38,516.4,0,0,0,0,0
TAS,7469,RESIDENTIAL,38,145.3,38,145.3,0,0,0,0,0
TAS,7140,BUSINESS,40,1478.9,39,918.9,0,0,0,1,560
TAS,7307,BUSINESS,41,689.14,39,456.6,1,1,0,1,225
TAS,7023,RESIDENTIAL,42,172.4,42,172.4,0,0,0,0,0
TAS,7292,RESIDENTIAL,42,274.7,39,250.2,3,24.4,524.3,0,0
TAS,7330,BUSINESS,42,642.98,42,642.98,0,0,0,0,0
TAS,7178,RESIDENTIAL,43,201.9,42,192.2,1,9.2,14,1,0.5
TAS,7055,RESIDENTIAL,44,181.5,42,162.5,1,5.4,9.8,1,13.6
TAS,7018,BUSINESS,47,609,46,591,2,18,23.8,0,0
TAS,7009,BUSINESS,49,1299,49,1299,0,0,0,0,0
TAS,7109,BUSINESS,49,1335.3,48,1286,1,49.2,9.8,0,0
TAS,7470,RESIDENTIAL,49,212.2,49,212.2,0,0,0,0,0
TAS,7030,BUSINESS,51,888.5,51,888.5,0,0,0,0,0
TAS,7263,RESIDENTIAL,51,219.6,51,219.6,0,0,0,0,0
TAS,7259,RESIDENTIAL,53,226.2,51,213.5,2,12.6,19.4,0,0
TAS,7276,RESIDENTIAL,56,214.8,56,214.8,0,0,0,0,0
TAS,7163,RESIDENTIAL,57,260.3,57,260.3,0,0,0,0,0
TAS,7179,RESIDENTIAL,57,204.2,56,195.3,1,8.9,9.8,0,0
TAS,7254,RESIDENTIAL,57,248.6,55,233.6,2,15,15,0,0
TAS,7304,BUSINESS,57,829.9,57,829.9,0,0,0,0,0
TAS,7214,RESIDENTIAL,58,191.1,58,191.1,0,0,0,0,0
TAS,7320,BUSINESS,58,1628.2,58,1628.2,0,0,0,0,0
TAS,7249,BUSINESS,59,1217.7,58,1202.7,1,15,28,0,0
TAS,7291,RESIDENTIAL,61,317.252,59,304.852,2,12.4,12.9,0,0
TAS,7024,RESIDENTIAL,64,227.3,63,221.3,1,6,9.8,0,0
TAS,7264,RESIDENTIAL,69,261.88,67,256.88,2,6,29.6,0,0
TAS,7315,BUSINESS,71,1126.1,69,1100.3,2,25.8,28,0,0
TAS,7210,RESIDENTIAL,73,293,73,293,0,0,0,0,0
TAS,7467,RESIDENTIAL,80,349,80,349,0,0,0,0,0
TAS,7026,RESIDENTIAL,86,435.4,86,435.4,0,0,0,0,0
TAS,7184,RESIDENTIAL,89,347.8,87,334.9,2,13,19.6,0,0
TAS,7162,RESIDENTIAL,90,401.1,88,388.1,2,12.9,16.3,0,0
TAS,7012,RESIDENTIAL,92,382.7,91,374.9,1,7.8,13,0,0
TAS,7248,BUSINESS,92,2215.8,90,2189.9,2,25.8,22.8,0,0
TAS,7302,RESIDENTIAL,92,368.9,90,355,2,13.9,389.9,0,0
TAS,7117,RESIDENTIAL,96,398.8,95,393.8,1,5,8.8,0,0
TAS,7267,RESIDENTIAL,96,429.7,92,407,4,22.7,742.4,0,0
TAS,7000,BUSINESS,99,1921.5,99,1921.5,0,0,0,0,0
TAS,7258,RESIDENTIAL,103,673.7,96,589.9,7,83.8,193.2,0,0
TAS,7305,RESIDENTIAL,107,423.3,106,418.3,1,4.9,450.8,0,0
TAS,7022,RESIDENTIAL,108,451.7,103,415.7,5,36.2,52.9,0,0
TAS,7268,RESIDENTIAL,111,458.6,106,432.9,5,25.8,162.6,0,0
TAS,7310,BUSINESS,114,3862.32,112,2859.32,0,0,0,2,1003
TAS,7016,RESIDENTIAL,124,449.7,124,449.7,0,0,0,0,0
TAS,7113,RESIDENTIAL,128,520.8,125,506.7,3,14.1,34.5,0,0
TAS,7155,RESIDENTIAL,137,585.9,134,564,4,17.9,27.2,0,0
TAS,7120,RESIDENTIAL,142,532.25,141,522.25,1,10,9.6,0,0
TAS,7212,RESIDENTIAL,159,712.9,156,690.3,4,22.7,27.4,0,0
TAS,7250,BUSINESS,164,4582.492,157,3611.092,6,171.6,99.8,1,800
TAS,7290,RESIDENTIAL,175,780.2,172,756.3,4,23.9,41.6,0,0
TAS,7262,RESIDENTIAL,181,699.4,177,680.2,4,19.2,192.1,0,0
TAS,7025,RESIDENTIAL,198,848.5,193,814.6,5,33.9,57.3,0,0
TAS,7021,RESIDENTIAL,203,857.8,201,849.9,2,7.9,16.4,0,0
TAS,7116,RESIDENTIAL,227,938.222,224,910.022,4,28.4,38.5,0,0
TAS,7171,RESIDENTIAL,233,981.1,229,956,4,18,75.5,0,0
TAS,7007,RESIDENTIAL,244,1164.61,238,1106.41,7,58.2,99.2,0,0
TAS,7303,RESIDENTIAL,267,1197.35,261,1158.25,5,34,56.2,1,5
TAS,7322,RESIDENTIAL,284,1344.88,277,1295.2,6,45.4,487.5,1,0.6
TAS,7260,RESIDENTIAL,289,1227.2,287,1216.7,2,10.4,4.1,0,0
TAS,7172,RESIDENTIAL,296,1206.64,293,1186.94,4,19.7,207.5,0,0
