STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DWTSTRD,Dwelling structure,SUM,Summation,REGION,Region,REGION_TYPE,Region Type,STATE,State,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,31,Flat or apartment: In a one or two storey block,D,Dwellings,15560,Murrumbidgee,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,44,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,92,"Other dwelling: Cabin, houseboat",D,Dwellings,15750,Narrabri,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,9,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,11,Separate house,D,Dwellings,16350,Penrith,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,57474,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,22,"Semi-detached, row or terrace house, townhouse etc with: Two or more storeys",D,Dwellings,16550,Randwick,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,5217,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,N_OCC,Unoccupied private dwelling,D,Dwellings,17650,Uralla,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,299,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,2,"Semi-detached, row or terrace house, townhouse etc with: Total",D,Dwellings,18020,Warrumbungle Shire,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,38,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,33,Flat or apartment: In a four to eight storey block,D,Dwellings,18710,Yass Valley,LGA2021,Local Government Areas (2021),1,New South Wales,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,94,"Other dwelling: House or flat attached to a shop, office, etc",D,Dwellings,19799,Migratory - Offshore - Shipping (NSW),LGA2021,Local Government Areas (2021),1,New South Wales,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,2,"Semi-detached, row or terrace house, townhouse etc with: Total",D,Dwellings,20660,Banyule,LGA2021,Local Government Areas (2021),2,Victoria,2021,,7746,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_T,Total private dwellings,D,Dwellings,20830,Baw Baw,LGA2021,Local Government Areas (2021),2,Victoria,2021,,23365,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,94,"Other dwelling: House or flat attached to a shop, office, etc",D,Dwellings,22310,Glen Eira,LGA2021,Local Government Areas (2021),2,Victoria,2021,,208,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,9,Other dwelling: Total,D,Dwellings,22410,Glenelg,LGA2021,Local Government Areas (2021),2,Victoria,2021,,74,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,OCC,Total occupied private dwellings,D,Dwellings,22750,Greater Geelong,LGA2021,Local Government Areas (2021),2,Victoria,2021,,103508,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,31,Flat or apartment: In a one or two storey block,D,Dwellings,23670,Knox,LGA2021,Local Government Areas (2021),2,Victoria,2021,,671,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,35,Flat or apartment: Attached to a house,D,Dwellings,24250,Mansfield,LGA2021,Local Government Areas (2021),2,Victoria,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_N,Dwelling structure not stated,D,Dwellings,25060,Moonee Valley,LGA2021,Local Government Areas (2021),2,Victoria,2021,,35,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,3,Flat or apartment: Total,D,Dwellings,25430,Mount Alexander,LGA2021,Local Government Areas (2021),2,Victoria,2021,,13,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,11,Separate house,D,Dwellings,25490,Moyne,LGA2021,Local Government Areas (2021),2,Victoria,2021,,6221,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,93,"Other dwelling: Improvised home, tent, sleepers out",D,Dwellings,26980,Whitehorse,LGA2021,Local Government Areas (2021),2,Victoria,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,OCC,Total occupied private dwellings,D,Dwellings,26980,Whitehorse,LGA2021,Local Government Areas (2021),2,Victoria,2021,,63094,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,21,"Semi-detached, row or terrace house, townhouse etc with: One storey",D,Dwellings,27350,Yarra,LGA2021,Local Government Areas (2021),2,Victoria,2021,,8673,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,91,Other dwelling: Caravan,D,Dwellings,30410,Barcaldine,LGA2021,Local Government Areas (2021),3,Queensland,2021,,13,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,11,Separate house,D,Dwellings,32260,Cassowary Coast,LGA2021,Local Government Areas (2021),3,Queensland,2021,,9455,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,94,"Other dwelling: House or flat attached to a shop, office, etc",D,Dwellings,32260,Cassowary Coast,LGA2021,Local Government Areas (2021),3,Queensland,2021,,35,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,22,"Semi-detached, row or terrace house, townhouse etc with: Two or more storeys",D,Dwellings,32450,Cloncurry,LGA2021,Local Government Areas (2021),3,Queensland,2021,,4,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,35,Flat or apartment: Attached to a house,D,Dwellings,33360,Gladstone,LGA2021,Local Government Areas (2021),3,Queensland,2021,,4,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,92,"Other dwelling: Cabin, houseboat",D,Dwellings,33800,Hinchinbrook,LGA2021,Local Government Areas (2021),3,Queensland,2021,,3,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,2,"Semi-detached, row or terrace house, townhouse etc with: Total",D,Dwellings,34420,Kowanyama,LGA2021,Local Government Areas (2021),3,Queensland,2021,,51,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_N,Dwelling structure not stated,D,Dwellings,34420,Kowanyama,LGA2021,Local Government Areas (2021),3,Queensland,2021,,8,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,94,"Other dwelling: House or flat attached to a shop, office, etc",D,Dwellings,35780,Northern Peninsula Area,LGA2021,Local Government Areas (2021),3,Queensland,2021,,3,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,9,Other dwelling: Total,D,Dwellings,35790,Palm Island,LGA2021,Local Government Areas (2021),3,Queensland,2021,,17,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,N_OCC,Unoccupied private dwelling,D,Dwellings,36630,South Burnett,LGA2021,Local Government Areas (2021),3,Queensland,2021,,2010,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,31,Flat or apartment: In a one or two storey block,D,Dwellings,36910,Toowoomba,LGA2021,Local Government Areas (2021),3,Queensland,2021,,2226,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,2,"Semi-detached, row or terrace house, townhouse etc with: Total",D,Dwellings,40220,Alexandrina,LGA2021,Local Government Areas (2021),4,South Australia,2021,,535,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,33,Flat or apartment: In a four to eight storey block,D,Dwellings,41140,Clare and Gilbert Valleys,LGA2021,Local Government Areas (2021),4,South Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,91,Other dwelling: Caravan,D,Dwellings,41830,Flinders Ranges,LGA2021,Local Government Areas (2021),4,South Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,OCC,Total occupied private dwellings,D,Dwellings,43650,Light,LGA2021,Local Government Areas (2021),4,South Australia,2021,,5405,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,32,Flat or apartment: In a three storey block,D,Dwellings,44000,Maralinga Tjarutja,LGA2021,Local Government Areas (2021),4,South Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,92,"Other dwelling: Cabin, houseboat",D,Dwellings,45090,Naracoorte Lucindale,LGA2021,Local Government Areas (2021),4,South Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,2,"Semi-detached, row or terrace house, townhouse etc with: Total",D,Dwellings,46510,Prospect,LGA2021,Local Government Areas (2021),4,South Australia,2021,,1644,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_N,Dwelling structure not stated,D,Dwellings,46510,Prospect,LGA2021,Local Government Areas (2021),4,South Australia,2021,,15,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,3,Flat or apartment: Total,D,Dwellings,47140,Salisbury,LGA2021,Local Government Areas (2021),4,South Australia,2021,,2179,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,9,Other dwelling: Total,D,Dwellings,48130,Wakefield,LGA2021,Local Government Areas (2021),4,South Australia,2021,,17,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,93,"Other dwelling: Improvised home, tent, sleepers out",D,Dwellings,48540,Whyalla,LGA2021,Local Government Areas (2021),4,South Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,21,"Semi-detached, row or terrace house, townhouse etc with: One storey",D,Dwellings,49399,Unincorporated SA,LGA2021,Local Government Areas (2021),4,South Australia,2021,,12,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,N_OCC,Unoccupied private dwelling,D,Dwellings,49399,Unincorporated SA,LGA2021,Local Government Areas (2021),4,South Australia,2021,,1058,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,3,Flat or apartment: Total,D,Dwellings,50280,Augusta Margaret River,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,41,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,33,Flat or apartment: In a four to eight storey block,D,Dwellings,50560,Beverley,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,35,Flat or apartment: Attached to a house,D,Dwellings,52100,Corrigin,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,31,Flat or apartment: In a one or two storey block,D,Dwellings,52170,Cottesloe,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,157,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_N,Dwelling structure not stated,D,Dwellings,52730,Denmark,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,16,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,91,Other dwelling: Caravan,D,Dwellings,52800,Derby-West Kimberley,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,54,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,11,Separate house,D,Dwellings,53080,Dundas,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,248,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,9,Other dwelling: Total,D,Dwellings,54130,Jerramungup,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,19,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,93,"Other dwelling: Improvised home, tent, sleepers out",D,Dwellings,54310,Karratha,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,7,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,OCC,Total occupied private dwellings,D,Dwellings,54310,Karratha,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,6308,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,N_OCC,Unoccupied private dwelling,D,Dwellings,54550,Kojonup,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,220,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,91,Other dwelling: Caravan,D,Dwellings,55460,Merredin,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,10,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,34,Flat or apartment: In a nine or more storey block,D,Dwellings,55600,Moora,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,94,"Other dwelling: House or flat attached to a shop, office, etc",D,Dwellings,56300,Nannup,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,22,"Semi-detached, row or terrace house, townhouse etc with: Two or more storeys",D,Dwellings,56620,Ngaanyatjarraku,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,32,Flat or apartment: In a three storey block,D,Dwellings,56930,Peppermint Grove,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,37,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,2,"Semi-detached, row or terrace house, townhouse etc with: Total",D,Dwellings,57910,Stirling,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,28890,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_N,Dwelling structure not stated,D,Dwellings,57910,Stirling,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,61,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_T,Total private dwellings,D,Dwellings,58050,Swan,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,56454,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,33,Flat or apartment: In a four to eight storey block,D,Dwellings,58890,West Arthur,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,94,"Other dwelling: House or flat attached to a shop, office, etc",D,Dwellings,59170,Williams,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,9,Other dwelling: Total,D,Dwellings,59250,Wiluna,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,OCC,Total occupied private dwellings,D,Dwellings,59340,Wyndham-East Kimberley,LGA2021,Local Government Areas (2021),5,Western Australia,2021,,2122,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,34,Flat or apartment: In a nine or more storey block,D,Dwellings,62010,Flinders (Tas.),LGA2021,Local Government Areas (2021),6,Tasmania,2021,,0,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,_N,Dwelling structure not stated,D,Dwellings,62610,Glenorchy,LGA2021,Local Government Areas (2021),6,Tasmania,2021,,43,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,91,Other dwelling: Caravan,D,Dwellings,62810,Hobart,LGA2021,Local Government Areas (2021),6,Tasmania,2021,,5,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,11,Separate house,D,Dwellings,63610,Kingborough,LGA2021,Local Government Areas (2021),6,Tasmania,2021,,14002,
DATAFLOW,ABS:C21_G36_LGA(1.0.0),"Census 2021, G36 Dwelling structure, Local Government Area 2021 (LGA 2021 boundaries)",I,35,Flat or apartment: Attached to a house,D,Dwellings,70620,Central Desert,LGA2021,Local Government Areas (2021),7,Northern Territory,2021,,0,
