,Year,Lga,PenTotal,CPDTotal,CPCTotal,GrowthTotal,PenBattery,CPDBattery,CPCBattery,GrowthBattery,PenSolar,CPDSolar,CPCSolar,GrowthSolar,PenOther,CPDOther,CPCOther,GrowthOther,BSR
470,2023,17950.0,5.095768374164811,77.3109131403118,15.171590909090908,674.2599999999991,0.013363028953229399,0.066815144766147,5.0,9.999999999999998,5.082405345211582,77.24409799554566,15.198334794040315,664.259999999999,0.0,0.0,0.0,0.0,0.0026292725679228747
471,2024,17950.0,5.184210526315789,79.34298245614035,15.304737732656514,674.2599999999991,0.013157894736842105,0.06578947368421052,5.0,9.999999999999998,5.171052631578948,79.27719298245614,15.330958439355387,664.259999999999,0.0,0.0,0.0,0.0,0.002544529262086514
472,2021,18020.0,3.876689189189189,54.07060810810811,13.947625272331155,588.4359999999994,0.02027027027027027,0.09628378378378379,4.75,9.999999999999998,3.876689189189189,53.97432432432433,13.922788671023966,578.4359999999991,0.0,0.0,0.0,0.0,0.00522875816993464
473,2022,18020.0,3.6891025641025643,51.51083333333333,13.962971329278886,588.4359999999994,0.022435897435897436,0.10737179487179487,4.785714285714286,9.999999999999998,3.6858974358974357,51.403461538461535,13.945982608695651,578.4359999999991,0.0,0.0,0.0,0.0,0.00608695652173913
474,2023,18020.0,3.7374392220421395,52.69458670988654,14.099115351257588,588.4359999999994,0.024311183144246355,0.1166936790923825,4.8,9.999999999999998,3.73257698541329,52.577893030794165,14.086217976552321,578.4359999999991,0.0,0.0,0.0,0.0,0.006513243595310464
475,2024,18020.0,3.7947454844006567,53.96922824302135,14.222094331458244,588.4359999999994,0.024630541871921183,0.11822660098522167,4.8,9.999999999999998,3.7898193760262724,53.85100164203613,14.209384748700174,578.4359999999991,0.0,0.0,0.0,0.0,0.006499133448873483
476,2021,18050.0,0.08316194223374765,2.233300545470804,26.85483870967742,1108.348,0.001430743092193508,0.02190825359921309,15.3125,21.999999999999996,0.08262541357417509,1.451667709916838,17.56926406926407,1086.3479999999997,0.0005365286595725655,0.7597245819547528,1416.0,0.0,0.017316017316017316
477,2022,18050.0,0.08641126954131592,2.2121697302868926,25.60047713717694,1108.348,0.0012025425184676172,0.021044494073183304,17.5,21.999999999999996,0.08589589417625837,1.461353719292218,17.013080000000002,1086.3479999999997,0.0005153753650575503,0.7297715169214911,1416.0,0.0,0.014
478,2023,18050.0,0.09332628983976052,2.3671808416974818,25.364566037735848,1108.348,0.001584786053882726,0.025092445853143158,15.833333333333334,21.999999999999996,0.0927980278217996,1.5940693784116922,17.17783681214421,1086.3479999999997,0.0005282620179609086,0.7480190174326465,1416.0,0.0,0.017077798861480076
479,2024,18050.0,0.09734897870491091,2.459108213820078,25.26075,1108.348,0.001738374619730552,0.026510212950890916,15.25,21.999999999999996,0.09682746631899174,1.694136462407649,17.496445242369838,1086.3479999999997,0.0005215123859191656,0.7384615384615385,1416.0,0.0,0.017953321364452424
480,2021,18100.0,3.5238095238095237,54.093714285714285,15.35091891891892,37.36000000000021,0.0,0.0,0.0,9.999999999999996,3.5238095238095237,54.093714285714285,15.35091891891892,27.36000000000021,0.0,0.0,0.0,0.0,0.0
481,2022,18100.0,3.375,52.11176470588235,15.440522875816994,37.36000000000021,0.0,0.0,0.0,9.999999999999996,3.375,52.11176470588235,15.440522875816994,27.36000000000021,0.0,0.0,0.0,0.0,0.0
482,2023,18100.0,3.2175438596491226,49.600701754385966,15.415703380588878,37.36000000000021,0.0035087719298245615,0.017543859649122806,5.0,9.999999999999996,3.2175438596491226,49.58315789473684,15.410250817884407,27.36000000000021,0.0,0.0,0.0,0.0,0.0010905125408942203
483,2024,18100.0,3.2495575221238937,50.529557522123895,15.549673202614379,37.36000000000021,0.010619469026548672,0.05309734513274336,5.0,9.999999999999996,3.2495575221238937,50.476460176991154,15.533333333333333,27.36000000000021,0.0,0.0,0.0,0.0,0.0032679738562091504
484,2021,18200.0,8.638743455497382,587.4510732984293,68.00191212121211,25775.288600000007,0.03926701570680628,0.36649214659685864,9.333333333333334,4948.5999999999985,8.62565445026178,587.0845811518325,68.06261305007587,20826.68860000001,0.0,0.0,0.0,0.0,0.004552352048558422
485,2022,18200.0,9.644555694618273,594.0968485607009,61.5991930962886,25775.288600000007,0.052565707133917394,0.45056320400500627,8.571428571428571,4948.5999999999985,9.62953692115144,593.6462853566959,61.64847699506108,20826.68860000001,0.0,0.0,0.0,0.0,0.005458799064205874
486,2023,18200.0,10.260325406758447,617.6653091364205,60.19938789948768,25775.288600000007,0.06508135168961202,3.3271589486858573,51.12307692307692,4948.5999999999985,10.242803504380475,614.3381501877348,59.97753934506354,20826.68860000001,0.0,0.0,0.0,0.0,0.00635386119257087
487,2024,18200.0,10.93984962406015,662.2220325814536,60.533010538373425,25775.288600000007,0.10025062656641603,20.061654135338348,200.115,4948.5999999999985,10.897243107769423,642.1603784461153,58.92870078196872,20826.68860000001,0.0,0.0,0.0,0.0,0.00919963201471941
488,2021,18250.0,0.1272613849033063,3.293761696818465,25.881862745098037,8421.539999999999,0.0009357454772301934,0.006550218340611353,7.0,4219.999999999999,0.1267935121646912,3.2062227074235805,25.286961869618697,4201.54,0.0004678727386150967,0.08094198378041173,173.0,0.0,0.007380073800738007
489,2022,18250.0,0.13045813828562658,4.114741769626276,31.54070588235294,8421.539999999999,0.001381321464200752,0.651830250940066,471.8888888888889,4219.999999999999,0.12953725730949275,3.383209270201826,26.117654028436018,4201.54,0.00046044048806691734,0.07965620443557671,173.0,0.0,0.01066350710900474
490,2023,18250.0,0.13971718413771902,4.736796802951122,33.9027502750275,8421.539999999999,0.0018444512757454657,0.9770980633261604,529.75,4219.999999999999,0.13833384568090992,3.6798801106670767,26.601444444444443,4201.54,0.00046111281893636643,0.07977251767599139,173.0,0.0,0.013333333333333334
491,2024,18250.0,0.1430505415162455,5.087169073405535,35.562039957939014,8421.539999999999,0.002256317689530686,0.9584837545126353,424.8,4219.999999999999,0.14169675090252706,4.050571600481348,28.586199575371552,4201.54,0.0004512635379061372,0.07806859205776173,173.0,0.0,0.01592356687898089
492,2021,18350.0,0.605568445475638,7.493437189260855,12.374220032840723,3986.2159999999985,0.0,0.0,0.0,0.0,0.605568445475638,7.493437189260855,12.374220032840723,3744.215999999999,0.0,0.0,0.0,242.00000000000003,0.0
493,2022,18350.0,0.5825637814994522,7.346025982156832,12.609822675980656,3986.2159999999985,0.0,0.0,0.0,0.0,0.582250743465331,7.311591798403506,12.557462365591398,3744.215999999999,0.0003130380341211457,0.03443418375332603,110.0,242.00000000000003,0.0
494,2023,18350.0,0.5905791505791506,7.959240154440154,13.477008368200837,3986.2159999999985,0.0,0.0,0.0,0.0,0.5896525096525097,7.857309652509652,13.32532215819801,3744.215999999999,0.0009266409266409266,0.10193050193050193,110.0,242.00000000000003,0.0
495,2024,18350.0,0.6031211750305998,8.716138310893513,14.451719939117199,3986.2159999999985,0.0,0.0,0.0,0.0,0.602203182374541,8.61515911872705,14.306067073170732,3744.215999999999,0.0009179926560587516,0.10097919216646267,110.0,242.00000000000003,0.0
496,2021,18400.0,0.6831597222222222,8.129032118055555,11.899167725540027,5175.073999999998,0.0,0.0,0.0,0.0,0.6831597222222222,8.129032118055555,11.899167725540027,4933.073999999998,0.0,0.0,0.0,242.00000000000003,0.0
497,2022,18400.0,0.6528032619775739,8.087115188583079,12.388288569643974,5175.073999999998,0.0,0.0,0.0,0.0,0.6523955147808359,8.042262996941897,12.32728125,4933.073999999998,0.00040774719673802244,0.04485219164118247,110.0,242.00000000000003,0.0
498,2023,18400.0,0.6456816840448554,8.587294904583908,13.299579524680073,5175.073999999998,0.0,0.0,0.0,0.0,0.6445012787723785,8.45745032461145,13.122472527472528,4933.073999999998,0.0011804052724768838,0.1298445799724572,110.0,242.00000000000003,0.0
499,2024,18400.0,0.6521573119511264,10.191202749140892,15.626908665105386,5175.073999999998,0.0,0.0,0.0,0.0,0.6510118365788469,10.065200458190148,15.460856304985336,4933.073999999998,0.001145475372279496,0.12600229095074456,110.0,242.00000000000003,0.0
500,2021,18450.0,0.285673839184598,3.665232163080408,12.830128840436076,5845.766,0.0,0.0,0.0,0.0,0.285673839184598,3.665232163080408,12.830128840436076,5603.766,0.0,0.0,0.0,242.00000000000003,0.0
501,2022,18450.0,0.27206175961666446,3.5908398775455876,13.198620352250488,5845.766,0.0,0.0,0.0,0.0,0.2719286569945428,3.5761985891122055,13.151238374938815,5603.766,0.0001331026221216558,0.014641288433382138,110.0,242.00000000000003,0.0
502,2023,18450.0,0.2775181723779855,3.86507528556594,13.927287184284378,5845.766,0.0,0.0,0.0,0.0,0.27712876427829697,3.822240394600208,13.792290398126465,5603.766,0.0003894080996884735,0.042834890965732085,110.0,242.00000000000003,0.0
503,2024,18450.0,0.28304137627927417,4.357542537828844,15.395425909494232,5845.766,0.0,0.0,0.0,0.0,0.28266465749984304,4.3161034720914175,15.269342514438028,5603.766,0.00037671877943115466,0.04143906573742701,110.0,242.00000000000003,0.0
504,2021,18500.0,0.0903278189383944,2.293677052674312,25.392808988764042,1193.606,0.001826854765046179,0.0313610067999594,17.166666666666668,36.99999999999999,0.08971886735004567,1.4000405967725567,15.60475113122172,1156.6059999999993,0.0006089515883487262,0.8622754491017964,1416.0,0.0,0.020361990950226245
505,2022,18500.0,0.09334368329128663,2.269326605860664,24.31151767151767,1193.606,0.002522802251115855,0.03483407723656123,13.807692307692308,36.99999999999999,0.09276149815641374,1.4101183776440909,15.201548117154813,1156.6059999999993,0.0005821851348728896,0.8243741509800117,1416.0,0.0,0.027196652719665274
506,2023,18500.0,0.1015248401377275,2.4228430890309887,23.864534883720932,1193.606,0.002951303492375799,0.03925233644859813,13.3,36.99999999999999,0.10093457943925234,1.5477816035415641,15.334502923976608,1156.6059999999993,0.0005902606984751599,0.8358091490408264,1416.0,0.0,0.029239766081871343
507,2024,18500.0,0.10634615384615384,2.515844230769231,23.657124773960216,1193.606,0.003076923076923077,0.04028846153846154,13.09375,36.99999999999999,0.10576923076923077,1.6586326923076922,15.68161818181818,1156.6059999999993,0.000576923076923077,0.816923076923077,1416.0,0.0,0.02909090909090909
508,2021,18710.0,1.7241045498547918,37.98762826718296,22.033250982594048,17645.759999999995,0.01016456921587609,0.1132623426911907,11.142857142857142,888.5999999999999,1.712487899322362,34.428576960309776,20.104420576596947,16757.039999999997,0.011616650532429816,3.445788964181994,296.625,0.0,0.0059355568117580556
509,2022,18710.0,1.6923783287419651,37.937346189164366,22.41658708627238,17645.759999999995,0.018824609733700644,0.17713498622589532,9.409756097560976,888.5999999999999,1.679522497704316,34.491616161616165,20.536560962274468,16757.039999999997,0.011019283746556474,3.268595041322314,296.625,0.0,0.011208310552214325
510,2023,18710.0,1.7754010695187166,42.86539215686275,24.14406124497992,17645.759999999995,0.05837789661319073,0.7815508021390374,13.387786259541985,888.5999999999999,1.749554367201426,38.91111408199643,22.240585838003057,16757.039999999997,0.0106951871657754,3.1724598930481283,296.625,0.0,0.03336729495669893
511,2024,18710.0,1.9238891333040036,58.416559612846456,30.36378687399954,17645.759999999995,0.09326880774307084,1.205455345358557,12.924528301886792,888.5999999999999,1.8860536735591729,54.07903211614606,28.673114065780265,16757.039999999997,0.010558732952045754,3.1319841619005717,296.625,0.0,0.049451831117331466
512,2021,19399.0,12.175438596491228,218.459649122807,17.942651296829972,1617.6820000000007,0.07017543859649122,54.80701754385965,781.0,99.83999999999996,12.175438596491228,163.65263157894736,13.441210374639768,1517.8419999999996,0.0,0.0,0.0,0.0,0.005763688760806916
513,2022,19399.0,11.802197802197803,212.51945054945057,18.006769087523278,1617.6820000000007,0.0989010989010989,51.65934065934066,522.3333333333334,99.83999999999996,11.802197802197803,160.8601098901099,13.629674115456238,1517.8419999999996,0.0,0.0,0.0,0.0,0.008379888268156424
514,2023,19399.0,11.640211640211641,214.8695238095238,18.459245454545453,1617.6820000000007,0.13756613756613756,50.266666666666666,365.4,99.83999999999996,11.640211640211641,164.60285714285715,14.140881818181818,1517.8419999999996,0.0,0.0,0.0,0.0,0.011818181818181818
515,2024,19399.0,11.393939393939394,212.65121212121213,18.663537234042554,1617.6820000000007,0.20202020202020202,48.84848484848485,241.8,99.83999999999996,11.383838383838384,163.80272727272725,14.389059449866902,1517.8419999999996,0.0,0.0,0.0,0.0,0.01774622892635315
516,2021,20110.0,2.262690355329949,35.238324873096445,15.5736399326977,54700.79799999999,0.017766497461928935,2.3356598984771573,131.46428571428572,46464.319999999985,2.246192893401015,32.90266497461929,14.64819209039548,8236.478,0.0,0.0,0.0,0.0,0.007909604519774011
517,2022,20110.0,2.4775583482944343,59.57785757031718,24.047004830917874,54700.79799999999,0.038300418910831836,24.622740873728304,642.884375,46464.319999999985,2.442848593656493,34.95511669658887,14.309162175404214,8236.478,0.0,0.0,0.0,0.0,0.01567858892699657
518,2023,20110.0,2.661547548730065,106.78073833431779,40.119793608521974,54700.79799999999,0.06261075014766686,67.79704666272887,1082.8339622641508,46464.319999999985,2.607206142941524,38.98369167158889,14.95228590847304,8236.478,0.0,0.0,0.0,0.0,0.02401449932034436
519,2024,20110.0,2.955241460541814,124.14401060070671,42.00807692307692,54700.79799999999,0.08716136631330977,78.92626619552414,905.5189189189189,46464.319999999985,2.878680800942285,45.217744405182565,15.707800736497544,8236.478,0.0,0.0,0.0,0.0,0.030278232405891982
520,2021,20260.0,1.4488636363636365,19.70835227272727,13.602627450980393,4445.347999999999,0.001893939393939394,0.01893939393939394,10.0,237.3999999999999,1.4431818181818181,19.632594696969697,13.603687664041995,4195.959999999998,0.005681818181818182,0.056818181818181816,10.0,11.988,0.0013123359580052493
521,2022,20260.0,1.7011494252873562,23.188452696728557,13.631049896049896,4445.347999999999,0.014146772767462422,0.11671087533156499,8.25,237.3999999999999,1.687002652519894,22.98335985853227,13.623784067085953,4195.959999999998,0.010610079575596816,0.0883819628647215,8.33,11.988,0.008385744234800839
522,2023,20260.0,1.9011473962930274,26.640406001765225,14.01280408542247,4445.347999999999,0.0529567519858782,0.46954986760812,8.866666666666667,237.3999999999999,1.8693733451015004,26.08263018534863,13.952606232294617,4195.959999999998,0.01059135039717564,0.08822594880847309,8.33,11.988,0.028328611898016998
523,2024,20260.0,2.0140969162995597,30.229691629955944,15.009055118110235,4445.347999999999,0.05814977973568282,0.5973568281938326,10.272727272727273,237.3999999999999,1.9876651982378855,29.544264317180616,14.86380319148936,4195.959999999998,0.010572687224669603,0.0880704845814978,8.33,11.988,0.02925531914893617
524,2021,20570.0,0.4777802842318971,27.136816377171215,56.79768980169972,19502.4772,0.0020302278366794496,0.039251071509136023,19.333333333333332,216.99999999999997,0.4750733137829912,26.590008346492215,55.97032621082621,19273.4892,0.0013534852244529664,0.5075569591698624,375.0,11.98800000000001,0.004273504273504274
525,2022,20570.0,0.5596561123925351,27.550305934158107,49.22720457100038,19502.4772,0.003355001048437828,0.046550639547074855,13.875,216.99999999999997,0.5565107989096246,27.027768714615224,48.56647663903542,19273.4892,0.001887188089746278,0.47598657999580624,252.22,11.98800000000001,0.006028636021100226
526,2023,20570.0,0.58741961414791,28.048884445337624,47.74931542935341,19502.4772,0.006229903536977492,0.0727491961414791,11.67741935483871,216.99999999999997,0.5842041800643086,27.519949557877812,47.106731682146545,19273.4892,0.0018086816720257234,0.456185691318328,252.22,11.98800000000001,0.010663914688682491
527,2024,20570.0,0.6379157209118721,29.620781407283136,46.43369090346535,19502.4772,0.008487121286884437,0.09651633277410442,11.372093023255815,216.99999999999997,0.6337708477252542,29.076227968025265,45.87814045468701,19273.4892,0.0017763742228362775,0.44803710648376593,252.22,11.98800000000001,0.01339146683276238
528,2021,20660.0,0.4386873920552677,9.196226706663031,20.963052217157067,44646.5614,0.00290882647032088,0.029233706026724846,10.05,457.55999999999995,0.4357785655849468,9.110270884465049,20.905734251147265,44003.22739999999,0.000545404963185165,0.05672211617125716,104.0,185.77399999999994,0.006675010429703796
529,2022,20660.0,0.5056896551724138,11.929415344827586,23.59038833958404,44646.5614,0.005517241379310344,0.07200000000000001,13.05,457.55999999999995,0.4975862068965517,11.789434310344827,23.693249826749827,44003.22739999999,0.003103448275862069,0.06798103448275862,21.905,185.77399999999994,0.011088011088011088
530,2023,20660.0,0.6239774826281995,17.516840355352276,28.072872568367636,44646.5614,0.007036678687659424,0.08628727240742369,12.2625,457.55999999999995,0.6151816342686252,17.382124901046705,28.25527280526165,44003.22739999999,0.00281467147506377,0.04842818189814408,17.205625,185.77399999999994,0.01143837575064341
531,2024,20660.0,0.710411198600175,20.099181802274714,28.292321182266008,44646.5614,0.011898512685914261,0.1573228346456693,13.222058823529412,457.55999999999995,0.6993875765529309,19.826147681539805,28.347869402051536,44003.22739999999,0.0031496062992125984,0.11571128608923884,36.73833333333333,185.77399999999994,0.01701275956967726
532,2021,20740.0,0.6422187981510016,10.336764252696456,16.095393474088294,16292.423999999999,0.005546995377503852,0.054853620955315874,9.88888888888889,11256.439999999999,0.6372881355932203,10.281910631741141,16.133849129593813,5030.4039999999995,0.0,0.0,0.0,5.579999999999999,0.008704061895551257
533,2022,20740.0,0.7215730977486463,13.913753206041607,19.28252764612954,16292.423999999999,0.02108862923909946,3.0784838985465943,145.97837837837838,11256.439999999999,0.7004844685095469,10.829968652037618,15.460683482506102,5030.4039999999995,0.0017098888572242804,0.00530065545739527,3.1,5.579999999999999,0.030105777054515868
534,2023,20740.0,0.7841507342754226,20.45875588805763,26.090335689045933,16292.423999999999,0.023829315599889166,8.564810196730397,359.4232558139535,11256.439999999999,0.7603214186755334,11.8887919091161,15.636534256559766,5030.4039999999995,0.0016625103906899418,0.00515378221113882,3.1,5.579999999999999,0.03134110787172012
535,2024,20740.0,0.8383921246923708,21.742808312824717,25.93393672537508,16292.423999999999,0.02132895816242822,8.476018594476347,397.3948717948718,11256.439999999999,0.8170631665299426,13.26170358217118,16.230940428380187,5030.4039999999995,0.0016406890894175555,0.005086136177194422,3.1,5.579999999999999,0.02610441767068273
536,2021,20830.0,1.4824084149437795,27.125208560029016,18.29806704183998,126579.98799999997,0.011606819006166122,0.1108088501994922,9.546875,106643.5,1.472252448313384,26.142437431991294,17.756762749445677,20800.947999999997,0.0029017047515415306,0.87196227783823,300.5,-864.5999999999999,0.007883715200788372
537,2022,20830.0,1.608944357774311,29.117961518460735,18.097556561085973,126579.98799999997,0.021494193101057376,0.23352400762697176,10.864516129032259,106643.5,1.5905702894782459,28.878197261223782,18.155876198779424,20800.947999999997,0.0010400416016640667,0.0062402496099844,6.0,-864.5999999999999,0.013513513513513514
538,2023,20830.0,1.6810710049144213,73.29059142518217,43.59755846774194,126579.98799999997,0.02372479240806643,41.75668530757499,1760.0442857142857,106643.5,1.6603965429588206,31.527771564141673,18.988097570932844,20800.947999999997,0.0010167768174885613,0.006100660904931368,6.0,-864.5999999999999,0.014288630332720964
539,2024,20830.0,1.8123315363881403,81.4240128032345,44.92776910206358,126579.98799999997,0.025606469002695417,46.2269204851752,1805.282894736842,106643.5,1.7860512129380053,34.87256401617251,19.524951895868703,20800.947999999997,0.0047169811320754715,0.3244609164420485,68.78571428571429,-864.5999999999999,0.014336917562724014
540,2021,20910.0,0.30402958625471915,4.768225595192233,15.683426254434872,19278.882199999993,0.0057015178365051235,0.007858848909777333,1.3783783783783783,149.07999999999998,0.29879035364820095,4.760366746282457,15.932129963898918,19110.183999999994,0.0,0.0,0.0,19.618199999999998,0.019082001031459517
541,2022,20910.0,0.3544284970625418,6.2348385513497435,17.591245069240454,19278.882199999993,0.0055030861902283035,0.010381497731836097,1.8864864864864863,149.07999999999998,0.3484792146947274,6.219593961478397,17.84781903542467,19110.183999999994,0.0013385885327582361,0.0048630921395106715,3.6330000000000005,19.618199999999998,0.01579172001707213
542,2023,20910.0,0.4006280843427546,7.236135337221474,18.061977230309815,19278.882199999993,0.006579931209810079,0.02509346493195753,3.813636363636364,149.07999999999998,0.3943472409152086,7.206152235681173,18.273621539628365,19110.183999999994,0.0013458950201884253,0.004889636608344549,3.6330000000000005,19.618199999999998,0.016685627607129314
543,2024,20910.0,0.43685604945540185,8.966564174271415,20.52521462264151,19278.882199999993,0.007801000883132176,0.03926994406829556,5.033962264150944,149.07999999999998,0.43008536944362674,8.922481601413011,20.74583846680356,19110.183999999994,0.0016190756549896968,0.00481262879010892,2.972454545454546,19.618199999999998,0.01813826146475017
544,2021,21010.0,1.9237576582709326,23.815384615384616,12.379617834394905,49663.450999999994,0.009530292716133424,1.6092579986385296,168.85714285714286,44311.73999999999,1.9142273655547992,22.206126616746086,11.600568990042674,5351.710999999999,0.0,0.0,0.0,0.0,0.004978662873399715
545,2022,21010.0,2.1121134020618557,28.641759020618558,13.560710799267847,49663.450999999994,0.030927835051546393,4.688015463917526,151.57916666666668,44311.73999999999,2.082474226804124,23.95374355670103,11.502540222772277,5351.710999999999,0.0,0.0,0.0,0.0,0.01485148514851485
546,2023,21010.0,2.180669614655717,67.19198989260897,30.81254924681344,49663.450999999994,0.03663929248262792,40.018193303853444,1092.2206896551725,44311.73999999999,2.144030322173089,27.17379658875553,12.674166175604007,5351.710999999999,0.0,0.0,0.0,0.0,0.01708898055391868
547,2024,21010.0,2.4012861736334403,115.68617363344052,48.176754151044456,49663.450999999994,0.047588424437299034,84.48797427652732,1775.389189189189,44311.73999999999,2.3536977491961415,31.198199356913182,13.254972677595628,5351.710999999999,0.0,0.0,0.0,0.0,0.020218579234972677
548,2021,21110.0,0.18271780865297074,9.441948858013696,51.67503336221837,25174.524199999996,0.0011083402604599613,0.0012587578672366702,1.1357142857142857,385.6999999999999,0.18089696393935795,9.36967715631556,51.79565733041576,24842.424199999994,0.0007125044531528322,0.07101294383089894,99.66666666666667,-53.59999999999998,0.00612691466083151
549,2022,21110.0,0.22338916784851853,10.391530836751121,46.5176129032258,25174.524199999996,0.0017631952163747174,0.005320249913756756,3.0173913043478264,385.6999999999999,0.2213959906473993,10.317445973398751,46.601774238227144,24842.424199999994,0.000689945954233585,0.06876461343861398,99.66666666666667,-53.59999999999998,0.00796398891966759
550,2023,21110.0,0.24611981847996034,11.167532624032338,45.37437372172296,25174.524199999996,0.0025931434237120086,0.010174274491858292,3.923529411764706,385.6999999999999,0.24421309537428976,11.105266674293558,45.473673953778885,24842.424199999994,0.0005338824695877664,0.05209167524692064,97.57142857142857,-53.59999999999998,0.010618363522798251
551,2024,21110.0,0.2768465855587781,11.872381181965423,42.88433306122449,25174.524199999996,0.004369279445553505,0.048016874458548346,10.989655172413793,385.6999999999999,0.2744359486233003,11.758147124185468,42.844777381279165,24842.424199999994,0.0006779916381031301,0.0662171833214057,97.66666666666667,-53.59999999999998,0.01592094427669503
552,2021,21180.0,0.6342014508264954,25.889446426447854,40.82211794487156,86879.83439999996,0.0013081222499702698,0.014793673445118326,11.30909090909091,3254.2799999999997,0.6331311689856106,25.696272446188605,40.586017092411716,83576.30639999997,0.00035676061362825543,0.17838030681412773,500.0,49.247999999999955,0.002066115702479339
553,2022,21180.0,0.6940529211422584,25.450142729892587,36.668879208817756,86879.83439999996,0.0019910924810060257,0.01576106890227928,7.915789473684211,3254.2799999999997,0.6919570343201467,25.26858862981399,36.517568832348935,83576.30639999997,0.0015719151165837044,0.16579303117631647,105.472,49.247999999999955,0.0028774799333636226
554,2023,21180.0,0.791529716040735,29.370981949458486,37.10660680735194,86879.83439999996,0.004095048224581066,0.027458375990085673,6.705263157894737,3254.2799999999997,0.7885123120857804,29.173031628859313,36.99756006560066,83576.30639999997,0.0016164664044398943,0.17049194460908454,105.472,49.247999999999955,0.005193385267186005
555,2024,21180.0,0.9214323890967397,37.69186520577231,40.9057307424594,86879.83439999996,0.007375734901122395,0.5893532870122928,79.90434782608695,3254.2799999999997,0.9169428113308391,36.93339593800107,40.27884343669853,83576.30639999997,0.0016034206306787815,0.16911598075895243,105.472,49.247999999999955,0.008043833061319654
556,2021,21270.0,3.8234683281412254,68.28017030114226,17.85817599130907,9650.243299999998,0.018691588785046728,0.09345794392523364,5.0,91.99999999999997,3.8234683281412254,68.18671235721703,17.83373275393808,9558.243299999998,0.0,0.0,0.0,0.0,0.004888647474198805
557,2022,21270.0,4.44908350305499,76.59403767820774,17.215688944838636,9650.243299999998,0.034623217922606926,0.3095723014256619,8.941176470588236,91.99999999999997,4.44908350305499,76.28446537678208,17.1461078049897,9558.243299999998,0.0,0.0,0.0,0.0,0.007782101167315175
558,2023,21270.0,4.832829808660624,86.05452668680766,17.806239841633676,9650.243299999998,0.04229607250755287,0.3685800604229607,8.714285714285714,91.99999999999997,4.832829808660624,85.68594662638469,17.729973952906857,9558.243299999998,0.0,0.0,0.0,0.0,0.008751823296520108
559,2024,21270.0,5.147704590818363,94.320374251497,18.32280244280729,9650.243299999998,0.043912175648702596,0.37524950099800397,8.545454545454545,91.99999999999997,5.147704590818363,93.945124750499,18.249905971306706,9558.243299999998,0.0,0.0,0.0,0.0,0.008530438154323382
560,2021,21370.0,2.190021484841251,52.75624349486751,24.08937257466754,20721.036799999994,0.004774409166865601,0.061589878252566246,12.9,461.55999999999995,2.188589162091191,52.69035664836477,24.075033158813266,20259.696799999987,0.0014323227500596801,0.004296968250179041,3.0,0.0,0.002181500872600349
561,2022,21370.0,2.385812356979405,55.95870938215103,23.454782275081527,20721.036799999994,0.010068649885583524,0.1665903890160183,16.545454545454547,461.55999999999995,2.3844393592677346,55.788,23.39669481765835,20259.696799999987,0.0013729977116704805,0.004118993135011442,3.0,0.0,0.004222648752399232
562,2023,21370.0,2.5025755879059353,58.72673236282195,23.466516914265256,20721.036799999994,0.018365061590145577,0.28085106382978725,15.292682926829269,461.55999999999995,2.5007838745800672,58.44193952967525,23.36944832527315,20259.696799999987,0.0013437849944008958,0.004031354983202688,3.0,0.0,0.007343722013254523
563,2024,21370.0,2.7355595667870034,64.11874097472925,23.438985483338833,20721.036799999994,0.027527075812274367,0.36579422382671484,13.288524590163934,461.55999999999995,2.732400722021661,63.74902075812274,23.330772914946323,20259.696799999987,0.0013537906137184115,0.004061371841155234,3.0,0.0,0.010074318744838976
564,2021,21450.0,0.9910079464659138,13.375708908406525,13.497075332348597,114961.69099999998,0.002509410288582183,0.024173985780008362,9.633333333333333,93619.02,0.9884985361773316,13.351534922626517,13.506883858684155,21331.891,0.0,0.0,0.0,10.799999999999997,0.0025386079966151893
565,2022,21450.0,0.9717555842717371,15.135117223555476,15.575024696048633,114961.69099999998,0.007753369023444711,1.0299981539597562,132.8452380952381,93619.02,0.9640022152482924,14.101777736754661,14.62836652623516,21331.891,0.0005538120731031936,0.003322872438619162,6.0,10.799999999999997,0.00804289544235925
566,2023,21450.0,0.997781130735777,34.71985444217626,34.79706457925636,114961.69099999998,0.01011804384485666,19.557930238750334,1932.9754385964914,93619.02,0.9876630868909204,15.158729031685452,15.348076923076922,21331.891,0.0005325286234135085,0.0031951717404810507,6.0,10.799999999999997,0.010244428468727534
567,2024,21450.0,1.0110552763819096,36.465047738693464,36.066324552683895,114961.69099999998,0.01289782244556114,20.31500837520938,1575.0727272727274,93619.02,0.9981574539363484,16.147024288107204,16.17683084410136,21331.891,0.0005025125628140704,0.003015075376884422,6.0,10.799999999999997,0.012921631146165465
568,2021,21610.0,0.5970138329795799,10.098250018297593,16.914599730293002,116281.70099999997,0.004684183561443314,0.02699992680963185,5.7640625,19871.959999999995,0.5925492205225792,10.07125009148796,16.996478507905138,90811.94500000002,0.0,0.0,0.0,5597.795999999999,0.007905138339920948
569,2022,21610.0,0.5528059416314832,10.584580418502881,19.147009142602297,116281.70099999997,0.005300625597090819,0.34689512773891334,65.44418604651163,19871.959999999995,0.5469505994021387,10.222770809578106,18.69048287130944,90811.94500000002,0.0011094332645073808,0.01491448118586089,13.443333333333333,5597.795999999999,0.009691232814965067
