,Year,Lga,Type,TotalCapacity,BatteryCapacity,SolarCapacity,OtherCapacity,TotalDerConnections,BatteryConnections,SolarConnections,OtherConnections,TotalPopulation,PopulationDensity,MedianAge,MedianEquivalisedHouseholdIncome,Certificate,AdvDiploma,BachelorDegree,GraduateDiploma,Postgraduate,TotalDwelling
1352,2023,48260.0,RESIDENTIAL,629682.788,51492.6,578195.188,0.0,97520.0,8904.0,91990.0,0.0,8429.0,2387.8,43.1,1350.0,10.9,8.9,27.2,3.9,13.0,3518.0
1353,2024,48260.0,RESIDENTIAL,698264.214,64746.200000000004,633315.014,0.0,105002.0,10916.0,98192.0,0.0,8562.0,2425.5,43.1,1350.0,10.9,8.9,27.2,3.9,13.0,3518.0
1354,2021,48340.0,RESIDENTIAL,175317.24,14519.199999999999,160800.84,0.0,31240.0,2098.0,30416.0,0.0,12127.0,3.1,48.1,781.0,23.8,6.2,7.3,1.1,1.2,5780.0
1355,2022,48340.0,RESIDENTIAL,199029.884,20132.4,178900.684,0.0,33986.0,2874.0,33056.0,0.0,12178.0,3.1,48.4,781.0,23.8,6.2,7.3,1.1,1.2,5780.0
1356,2023,48340.0,RESIDENTIAL,218241.644,23191.399999999998,195053.644,0.0,35980.0,3340.0,34918.0,0.0,12257.0,3.1,48.8,781.0,23.8,6.2,7.3,1.1,1.2,5780.0
1357,2024,48340.0,RESIDENTIAL,241019.904,27758.2,213264.304,0.0,38276.0,3926.0,36970.0,0.0,12319.0,3.1,49.0,781.0,23.8,6.2,7.3,1.1,1.2,5780.0
1358,2021,48410.0,RESIDENTIAL,771407.98798,50260.8,721093.78798,0.0,165066.0,9184.0,158672.0,0.0,62425.0,1683.1,37.8,1038.0,16.4,9.5,21.6,2.8,7.9,27229.0
1359,2022,48410.0,RESIDENTIAL,995462.612,78068.8,917378.622,0.0,181214.0,13704.0,173086.0,0.0,63115.0,1701.7,37.7,1038.0,16.4,9.5,21.6,2.8,7.9,27229.0
1360,2023,48410.0,RESIDENTIAL,1099606.314,91791.6,1007807.724,0.0,193576.0,16170.0,184046.0,0.0,64573.0,1741.0,37.4,1038.0,16.4,9.5,21.6,2.8,7.9,27229.0
1361,2024,48410.0,RESIDENTIAL,1214275.812,115163.46,1099118.822,0.0,206460.0,19868.0,194584.0,0.0,65738.0,1772.5,37.3,1038.0,16.4,9.5,21.6,2.8,7.9,27229.0
1362,2021,48540.0,RESIDENTIAL,186611.57801199998,6010.8,180601.778012,0.0,40344.0,1074.0,39524.0,0.0,21954.0,20.5,41.0,826.0,27.1,5.7,7.3,1.0,1.6,10471.0
1363,2022,48540.0,RESIDENTIAL,212887.816,8251.2,204637.816,0.0,42842.0,1438.0,41774.0,0.0,21887.0,20.4,41.1,826.0,27.1,5.7,7.3,1.0,1.6,10471.0
1364,2023,48540.0,RESIDENTIAL,227725.61,9661.6,218065.01,0.0,44656.0,1696.0,43404.0,0.0,21904.0,20.4,41.0,826.0,27.1,5.7,7.3,1.0,1.6,10471.0
1365,2024,48540.0,RESIDENTIAL,243935.45,11823.6,232113.05,0.0,46592.0,2032.0,45156.0,0.0,21864.0,20.4,41.2,826.0,27.1,5.7,7.3,1.0,1.6,10471.0
1366,2021,48640.0,RESIDENTIAL,73642.22,2188.8,71453.62,0.0,14334.0,438.0,14018.0,0.0,1163.0,0.2,43.2,880.0,20.6,5.3,6.6,1.7,0.7,538.0
1367,2022,48640.0,RESIDENTIAL,80081.684,3407.2,76674.484,0.0,15278.0,664.0,14816.0,0.0,1162.0,0.2,44.7,880.0,20.6,5.3,6.6,1.7,0.7,538.0
1368,2023,48640.0,RESIDENTIAL,86630.484,4615.6,82015.284,0.0,16068.0,870.0,15462.0,0.0,1161.0,0.2,45.3,880.0,20.6,5.3,6.6,1.7,0.7,538.0
1369,2024,48640.0,RESIDENTIAL,94466.484,6181.6,88285.884,0.0,16914.0,1118.0,16168.0,0.0,1168.0,0.2,45.4,880.0,20.6,5.3,6.6,1.7,0.7,538.0
1370,2021,48750.0,RESIDENTIAL,229836.802032,11752.800000000001,218085.402032,0.0,54130.0,2192.0,52710.0,0.0,5931.0,7.9,56.0,704.0,24.4,10.8,9.8,2.1,2.7,4188.0
1371,2022,48750.0,RESIDENTIAL,266683.256,19207.600000000002,247475.656,0.0,58646.0,3422.0,56718.0,0.0,5991.0,8.0,56.6,704.0,24.4,10.8,9.8,2.1,2.7,4188.0
1372,2023,48750.0,RESIDENTIAL,293600.77,22685.2,270916.57,0.0,61850.0,4016.0,59586.0,0.0,6100.0,8.1,56.5,704.0,24.4,10.8,9.8,2.1,2.7,4188.0
1373,2024,48750.0,RESIDENTIAL,322712.53,28299.4,294413.93,0.0,65132.0,4888.0,62334.0,0.0,6186.0,8.2,56.7,704.0,24.4,10.8,9.8,2.1,2.7,4188.0
1374,2021,48830.0,RESIDENTIAL,189056.538012,6662.2,182395.338012,0.0,43130.0,1168.0,42398.0,0.0,11830.0,2.0,57.1,657.0,23.8,6.9,6.3,0.9,1.0,9665.0
1375,2022,48830.0,RESIDENTIAL,213585.74599999998,10087.0,203499.346,0.0,46226.0,1720.0,45244.0,0.0,11916.0,2.0,57.4,657.0,23.8,6.9,6.3,0.9,1.0,9665.0
1376,2023,48830.0,RESIDENTIAL,233053.938,11976.8,221078.538,0.0,48632.0,2082.0,47400.0,0.0,12039.0,2.0,57.6,657.0,23.8,6.9,6.3,0.9,1.0,9665.0
1377,2024,48830.0,RESIDENTIAL,257465.794,15288.800000000001,242178.994,0.0,51444.0,2672.0,49820.0,0.0,12150.0,2.1,57.8,657.0,23.8,6.9,6.3,0.9,1.0,9665.0
1378,2021,49399.0,RESIDENTIAL,762449.364028,23402.0,739011.964028,27.599999999999998,160694.0,3988.0,157946.0,6.0,3100.0,9.2,42.4,773.0,22.2,5.9,6.1,0.6,1.2,2062.0
1379,2022,49399.0,RESIDENTIAL,849458.0,35887.2,813489.2,27.599999999999998,171364.0,6076.0,167250.0,6.0,3024.0,9.2,43.5,773.0,22.2,5.9,6.1,0.6,1.2,2062.0
1380,2023,49399.0,RESIDENTIAL,912771.112,44766.2,867959.312,27.599999999999998,179260.0,7674.0,173942.0,6.0,3014.0,9.2,43.9,773.0,22.2,5.9,6.1,0.6,1.2,2062.0
1381,2024,49399.0,RESIDENTIAL,988482.224,59271.0,929181.424,27.599999999999998,187722.0,9810.0,181022.0,6.0,3010.0,9.2,43.9,773.0,22.2,5.9,6.1,0.6,1.2,2062.0
1382,2021,53080.0,RESIDENTIAL,16078.03,890.1999999999999,15187.83,0.0,3146.0,176.0,2978.0,0.0,699.0,2560.2,49.3,646.0,13.8,3.5,4.8,1.3,0.5,504.0
1383,2022,53080.0,RESIDENTIAL,17781.456,1250.1999999999998,16531.256,0.0,3392.0,248.0,3156.0,0.0,695.0,2560.2,50.6,646.0,13.8,3.5,4.8,1.3,0.5,504.0
1384,2023,53080.0,RESIDENTIAL,19129.334,1580.1999999999998,17549.134,0.0,3556.0,302.0,3282.0,0.0,701.0,2560.2,50.4,646.0,13.8,3.5,4.8,1.3,0.5,504.0
1385,2024,53080.0,RESIDENTIAL,20129.932,1820.1999999999998,18309.732,0.0,3668.0,334.0,3378.0,0.0,723.0,2560.2,48.8,646.0,13.8,3.5,4.8,1.3,0.5,504.0
1386,2021,54280.0,RESIDENTIAL,16078.03,890.1999999999999,15187.83,0.0,3146.0,176.0,2978.0,0.0,30670.0,0.3,34.1,1528.0,26.5,6.2,9.7,1.4,2.8,11682.0
1387,2022,54280.0,RESIDENTIAL,17781.456,1250.1999999999998,16531.256,0.0,3392.0,248.0,3156.0,0.0,30756.0,0.3,34.3,1528.0,26.5,6.2,9.7,1.4,2.8,11682.0
1388,2023,54280.0,RESIDENTIAL,19129.334,1580.1999999999998,17549.134,0.0,3556.0,302.0,3282.0,0.0,30795.0,0.3,34.4,1528.0,26.5,6.2,9.7,1.4,2.8,11682.0
1389,2024,54280.0,RESIDENTIAL,20129.932,1820.1999999999998,18309.732,0.0,3668.0,334.0,3378.0,0.0,30991.0,0.3,34.4,1528.0,26.5,6.2,9.7,1.4,2.8,11682.0
1390,2021,54970.0,RESIDENTIAL,16078.03,890.1999999999999,15187.83,0.0,3146.0,176.0,2978.0,0.0,1432.0,0.1,36.9,547.0,15.6,4.1,4.9,0.3,0.7,275.0
1391,2022,54970.0,RESIDENTIAL,17781.456,1250.1999999999998,16531.256,0.0,3392.0,248.0,3156.0,0.0,1434.0,0.1,38.0,547.0,15.6,4.1,4.9,0.3,0.7,275.0
1392,2023,54970.0,RESIDENTIAL,19129.334,1580.1999999999998,17549.134,0.0,3556.0,302.0,3282.0,0.0,1440.0,0.1,38.5,547.0,15.6,4.1,4.9,0.3,0.7,275.0
1393,2024,54970.0,RESIDENTIAL,20129.932,1820.1999999999998,18309.732,0.0,3668.0,334.0,3378.0,0.0,1444.0,0.1,39.4,547.0,15.6,4.1,4.9,0.3,0.7,275.0
1394,2021,55390.0,RESIDENTIAL,16078.03,890.1999999999999,15187.83,0.0,3146.0,176.0,2978.0,0.0,569.0,1.0,38.1,725.0,23.4,3.9,5.3,0.8,0.6,158.0
1395,2022,55390.0,RESIDENTIAL,17781.456,1250.1999999999998,16531.256,0.0,3392.0,248.0,3156.0,0.0,571.0,1.0,38.7,725.0,23.4,3.9,5.3,0.8,0.6,158.0
1396,2023,55390.0,RESIDENTIAL,19129.334,1580.1999999999998,17549.134,0.0,3556.0,302.0,3282.0,0.0,575.0,1.0,38.6,725.0,23.4,3.9,5.3,0.8,0.6,158.0
1397,2024,55390.0,RESIDENTIAL,20129.932,1820.1999999999998,18309.732,0.0,3668.0,334.0,3378.0,0.0,577.0,1.0,38.8,725.0,23.4,3.9,5.3,0.8,0.6,158.0
1398,2021,60210.0,RESIDENTIAL,37219.434,916.1999999999999,36257.634,30.0,8660.0,134.0,8540.0,6.0,6933.0,2.0,55.9,587.0,24.4,7.7,9.5,1.5,2.4,4512.0
1399,2022,60210.0,RESIDENTIAL,43117.85,1218.2,41629.65,30.0,9380.0,192.0,9248.0,6.0,7010.0,2.0,56.4,587.0,24.4,7.7,9.5,1.5,2.4,4512.0
1400,2023,60210.0,RESIDENTIAL,47836.25,1746.2,45882.45,30.0,9924.0,272.0,9780.0,6.0,7079.0,2.0,56.5,587.0,24.4,7.7,9.5,1.5,2.4,4512.0
1401,2024,60210.0,RESIDENTIAL,56377.25,2801.8,53486.45,30.0,10860.0,406.0,10680.0,6.0,7163.0,2.0,56.5,587.0,24.4,7.7,9.5,1.5,2.4,4512.0
1402,2021,60410.0,RESIDENTIAL,77520.724,1473.2,75963.124,83.39999999999999,17372.0,206.0,17178.0,18.0,19261.0,112.5,34.6,838.0,26.5,6.3,6.2,1.0,1.8,7212.0
1403,2022,60410.0,RESIDENTIAL,91220.594,2123.6,89012.994,83.39999999999999,19004.0,324.0,18798.0,18.0,19688.0,115.0,34.6,838.0,26.5,6.3,6.2,1.0,1.8,7212.0
1404,2023,60410.0,RESIDENTIAL,104214.154,3185.6,100944.754,83.39999999999999,20554.0,486.0,20318.0,18.0,20012.0,116.9,34.7,838.0,26.5,6.3,6.2,1.0,1.8,7212.0
1405,2024,60410.0,RESIDENTIAL,122831.954,5545.0,117203.754,83.39999999999999,22542.0,816.0,22246.0,18.0,20284.0,118.5,34.9,838.0,26.5,6.3,6.2,1.0,1.8,7212.0
1406,2021,60610.0,RESIDENTIAL,74503.174,1473.0,72748.494,123.6,16340.0,272.0,16088.0,18.0,20408.0,33.4,40.0,802.0,25.7,7.1,8.9,1.6,2.4,8857.0
1407,2022,60610.0,RESIDENTIAL,86479.994,2018.0,84212.514,65.82,17910.0,344.0,17654.0,18.0,20470.0,33.5,40.1,802.0,25.7,7.1,8.9,1.6,2.4,8857.0
1408,2023,60610.0,RESIDENTIAL,97666.054,2693.2,94777.234,65.82,19284.0,464.0,19014.0,18.0,20479.0,33.5,40.2,802.0,25.7,7.1,8.9,1.6,2.4,8857.0
1409,2024,60610.0,RESIDENTIAL,117546.094,3930.4,113512.474,64.62,21594.0,650.0,21266.0,16.0,20417.0,33.4,40.4,802.0,25.7,7.1,8.9,1.6,2.4,8857.0
1410,2021,60810.0,RESIDENTIAL,114935.702,2420.8,112138.102,159.9,25550.0,484.0,25084.0,36.0,23258.0,24.9,47.5,780.0,26.1,7.7,10.0,1.7,2.4,9968.0
1411,2022,60810.0,RESIDENTIAL,133021.25,3304.0,129206.77,162.06,27832.0,606.0,27356.0,36.0,23342.0,25.0,47.8,780.0,26.1,7.7,10.0,1.7,2.4,9968.0
1412,2023,60810.0,RESIDENTIAL,151329.128,4508.0,146474.568,162.06,30084.0,820.0,29572.0,36.0,23341.0,25.0,48.1,780.0,26.1,7.7,10.0,1.7,2.4,9968.0
1413,2024,60810.0,RESIDENTIAL,181016.168,6907.0,173888.208,162.06,33444.0,1164.0,32824.0,38.0,23350.0,25.0,48.4,780.0,26.1,7.7,10.0,1.7,2.4,9968.0
1414,2021,61010.0,RESIDENTIAL,91444.476,1843.0,89511.436,37.2,20792.0,276.0,20538.0,18.0,2579.0,0.3,49.9,683.0,22.5,6.4,6.6,1.0,2.9,2580.0
1415,2022,61010.0,RESIDENTIAL,106510.544,2821.8,103637.144,40.8,22652.0,438.0,22368.0,18.0,2586.0,0.3,50.7,683.0,22.5,6.4,6.6,1.0,2.9,2580.0
1416,2023,61010.0,RESIDENTIAL,120432.144,3863.2,116476.504,40.8,24302.0,588.0,24002.0,18.0,2596.0,0.3,51.8,683.0,22.5,6.4,6.6,1.0,2.9,2580.0
1417,2024,61010.0,RESIDENTIAL,141556.544,6457.76,135042.904,40.8,26588.0,908.0,26236.0,18.0,2588.0,0.3,52.7,683.0,22.5,6.4,6.6,1.0,2.9,2580.0
1418,2021,61210.0,RESIDENTIAL,44409.38,738.0,43449.58,108.0,9400.0,134.0,9280.0,18.0,8325.0,1.7,40.9,832.0,23.6,6.3,7.3,0.5,2.2,3717.0
1419,2022,61210.0,RESIDENTIAL,50491.894,1033.4,49263.074,99.96000000000001,10186.0,176.0,10070.0,12.0,8368.0,1.7,41.0,832.0,23.6,6.3,7.3,0.5,2.2,3717.0
1420,2023,61210.0,RESIDENTIAL,56241.513999999996,1668.1999999999998,54389.954,99.96000000000001,10870.0,286.0,10744.0,12.0,8360.0,1.7,41.6,832.0,23.6,6.3,7.3,0.5,2.2,3717.0
1421,2024,61210.0,RESIDENTIAL,67767.394,2496.6,65185.594,60.0,12234.0,422.0,12076.0,10.0,8315.0,1.7,42.0,832.0,23.6,6.3,7.3,0.5,2.2,3717.0
1422,2021,61410.0,RESIDENTIAL,187316.1,2640.0,147660.3,86.39999999999999,35070.0,450.0,34672.0,12.0,62336.0,164.9,40.8,1018.0,21.0,9.1,16.4,3.0,6.4,25074.0
1423,2022,61410.0,RESIDENTIAL,182160.906,4469.0,177559.626,86.39999999999999,38856.0,752.0,38378.0,12.0,63084.0,166.9,40.8,1018.0,21.0,9.1,16.4,3.0,6.4,25074.0
1424,2023,61410.0,RESIDENTIAL,213248.986,7387.8,205732.626,86.39999999999999,42554.0,1162.0,41984.0,12.0,63720.0,168.6,40.8,1018.0,21.0,9.1,16.4,3.0,6.4,25074.0
1425,2024,61410.0,RESIDENTIAL,266839.126,12498.04,254241.766,86.39999999999999,48204.0,1818.0,47510.0,12.0,63973.0,169.3,41.1,1018.0,21.0,9.1,16.4,3.0,6.4,25074.0
1426,2021,61510.0,RESIDENTIAL,125632.556,2563.4,123024.756,1.2000000000000002,30016.0,412.0,29642.0,12.0,11106.0,2.7,41.7,768.0,25.3,6.2,6.1,1.0,2.0,4461.0
1427,2022,61510.0,RESIDENTIAL,146632.81399999998,3946.8,142621.454,1.2000000000000002,32616.0,638.0,32194.0,12.0,11235.0,2.7,42.2,768.0,25.3,6.2,6.1,1.0,2.0,4461.0
